Year,Month,Day,Date,Site_Name,Latitude,Longitude,Temperature_Kelvin,Temperature_Celsius,SSTA,DHW_Stress,Hotspot,ONI_Index,ENSO_Phase,Chlorophyll_A_mgm3,Bleaching_Percent,Damage_State,Temperature_C,Salinity,Dissolved_O2,pH,Nitrate,Depth_m,Distance_to_Shore_km,NDVI,NDWI,Turbidity_NTU
2000,2,25,2000-02-25,Mudaliar Point,9.249092855812068,79.10346067926669,301.9570344442436,28.80703444424364,-0.1569235407675397,0.810232560371581,0.9998294266198057,-0.3403608717988265,Neutral,0.27179302182738585,6,healthy,28.80703444424364,34.74608565532098,187.0121701345506,7.81438017416191,4.938431090694085,26.733895054390896,34.882495021234966,-0.3705163088127883,-0.1696370511861018,1.2038509083828695
2000,3,2,2000-03-02,Mannar Central,7.988665124599142,78.81487864950351,299.531921347957,26.381921347957018,-1.4858018556338435,1.3155696963661743,-1.706231324586286,-0.3588372938665013,Neutral,0.48537731430896136,2,healthy,26.381921347957018,34.50843297452226,276.75622212661614,8.13147735824418,6.7572792685998975,79.83428840194162,43.89400810848162,-0.1188971176510688,0.23588338862442465,3.183032077771709
2000,3,5,2000-03-05,Palk Bay North,8.80108239074331,78.46500280581986,300.3470341714499,27.1970341714499,-0.0734752875454281,1.5060938213993023,-0.7673066200897413,-0.09899609659746622,Neutral,0.4553916469939716,2,healthy,27.1970341714499,34.81289924984193,223.60826931583097,7.911208452098862,2.485736789312555,4.544268415569599,41.05131952857897,-0.4439847767991472,-0.1887723561416047,1.9817034368812807
2000,3,6,2000-03-06,Mannar Central,8.000859393650718,78.80531706696686,299.67694425765484,26.52694425765486,-0.7709570096114791,0.07867317363395418,-1.8253983771900313,-0.5114915782539496,La_Nina,0.5831393900764466,8,healthy,26.52694425765486,34.42719863834634,261.98742824990444,7.964617248843854,5.5902981244459085,15.226736894764477,12.907074970466503,0.09191279637262417,-0.25730676595605595,1.3054583851674797
2000,3,9,2000-03-09,Neduntheevu,9.029326130307258,79.27894330006495,300.21559104129483,27.06559104129485,-0.3337166293164713,0.0,0.8197096131316135,-0.3924427270667772,Neutral,0.1815571970764814,4,healthy,27.06559104129485,34.3801126448838,246.39823920712809,8.09485801881477,7.6844418050113825,70.1770440097723,33.29827393179594,-0.022843588155917083,0.3869160299966761,2.533804724744756
2000,3,12,2000-03-12,Mannar North,8.493751038694901,78.20307783904924,300.9987429747887,27.848742974788706,-1.3637713997837941,0.0,-1.4740784342558493,-0.04957706479841306,Neutral,0.22777119755527056,8,healthy,27.848742974788706,34.727501144284155,273.9058987324943,8.054054574054241,2.2855097555232877,59.773442556229654,5.8409261790317695,-0.44031905627423784,0.17997433598297613,0.807840872773496
2000,3,14,2000-03-14,Krusadai Island,9.12522470813673,79.19265605444345,301.2462864707474,28.09628647074743,-0.22397835516445466,0.524641687257844,-0.8316507404237354,-0.39711422851556066,Neutral,0.5273387094910117,37,bleached,28.09628647074743,35.10798528360344,241.89113472339062,8.169090219930265,7.599557772957867,12.321227647297194,42.65190460496177,-0.46414977455481676,0.09519573837174478,1.0155781094664769
2000,3,16,2000-03-16,Krusadai Island,9.100738785007536,79.19961728364979,301.5680348294728,28.418034829472845,-0.3575672768478715,0.011076488149005442,-0.24149501940617774,-0.07306105554971759,Neutral,0.2503998245549447,9,healthy,28.418034829472845,34.93907260974996,194.22090381624852,7.845755630607389,5.537784130933789,14.174012392646341,5.378087777373262,-0.17031177462581704,-0.278484222084378,3.1346882840123986
2000,3,18,2000-03-18,Mannar Central,7.980369542702101,78.78723044579839,299.30294772188205,26.15294772188207,0.739983664999416,0.6121381137825719,-0.23224713685965637,-0.16237203340603712,Neutral,0.5352028494573651,6,healthy,26.15294772188207,34.45215957731269,209.51664294389522,8.108122187583362,3.274800709371123,8.981451249368154,41.05471417574823,-0.16440893743371476,0.11416636505552236,2.3154386965059492
2000,3,24,2000-03-24,Neduntheevu,8.99441809571505,79.27238526703661,299.76886348184155,26.618863481841572,0.14085308316377998,1.4107058078449928,1.3652813286548864,-0.3180985905486256,Neutral,0.14813287309950537,34,bleached,26.618863481841572,35.18766358792075,279.7793962102276,7.971164598253053,1.2384939191861721,53.286986541285266,30.908161987486157,0.01584823100145727,0.1089498605013578,0.8294837867956553
2000,3,27,2000-03-27,Palk Bay North,8.776309163787333,78.51180125269474,299.01339728247183,25.86339728247185,0.20465510636468154,0.06749487669240717,-0.1212323229667322,-0.3019331908092245,Neutral,0.36217641515203003,7,healthy,25.86339728247185,34.89672901239776,280.0,8.079247484717955,1.8641254140781576,15.483888648246523,40.07227931840066,0.015704044485897906,-0.08830458637025759,1.9884374230679758
2000,4,2,2000-04-02,Neduntheevu,9.002739854800925,79.30443927362535,300.89884559072465,27.74884559072467,0.24881497783353437,0.7011361878955604,0.4980373463159828,-0.46295613276560166,Neutral,0.39441258742142127,18,watch,27.74884559072467,34.65549996662813,218.517606552365,7.966161905514757,5.091696224984803,40.422503736294324,19.624753955706495,-0.16517475272795873,-0.11092117986005784,0.5764945146833877
2000,4,6,2000-04-06,Rameswaram Deep,8.90784249666207,79.18020197810898,300.21527095272216,27.065270952722187,-0.32946709222783427,0.0,-1.1474637638776688,-0.02667166821806466,Neutral,0.46156257981139437,20,watch,27.065270952722187,34.889080753628704,255.41213639553382,8.060657907611741,5.924207654133416,35.87692308154018,20.608407591036023,-0.4923954362413571,0.2862695308922391,2.711135852400904
2000,4,11,2000-04-11,Rameswaram Deep,8.86637146909018,79.20905227946321,300.04531759899334,26.89531759899336,-0.7126254276520352,1.369908853021845,-1.6282751940063291,-0.3135176634847163,Neutral,0.2990787722663055,2,healthy,26.89531759899336,34.61286421967979,235.21813436901715,8.14413104956592,1.6759567625928429,67.65735550603105,29.07000826133675,0.011350868255072366,0.055052365286644145,0.32698261045452415
2000,4,15,2000-04-15,Mudaliar Point,9.235319905037876,79.09378192126682,300.6136550298703,27.463655029870324,-0.19674489478688875,0.0,-0.366979962416193,-0.13724472334953663,Neutral,0.4934321832099843,8,healthy,27.463655029870324,34.47002605696061,235.92596641065694,7.834582640722252,6.0379353429336104,66.77076712845569,45.792525450852814,-0.40763665418566586,-0.0048592505916532636,1.0876349614645198
2000,4,21,2000-04-21,Mannar North,8.506215395715095,78.2138515396977,299.454628142308,26.304628142308047,2.508132259897024,0.7252107163525867,4.4462289093519205,-0.2007230189614852,Neutral,0.30829848870206344,5,healthy,26.304628142308047,34.35944967766914,280.0,8.026026804600146,6.097765781683651,11.215421100864301,40.61375076860926,-0.3851993368025301,0.08296079547280394,0.7912076381054105
2000,4,21,2000-04-21,Krusadai Island,9.098469938982193,79.1735432476622,299.89697995547465,26.74697995547467,0.27623622813928733,0.40173117493912897,-0.5381158073020555,-0.2798386875777183,Neutral,0.4087608854272168,3,healthy,26.74697995547467,34.45740596221632,280.0,8.086426670372521,6.245609522122542,42.258195732792565,14.274752017915977,-0.08411025038860848,0.3393394976223692,3.020914156019274
2000,5,1,2000-05-01,Mudaliar Point,9.192932493082983,79.10503067490266,300.68112747111775,27.53112747111777,-0.18121873688590975,0.5088881196048292,0.030130191645230814,-0.16183457146460278,Neutral,0.6151938590428466,9,healthy,27.53112747111777,34.53380010795254,255.8266446216662,8.168846789137328,4.4686966889574755,50.33580590347711,40.35945296612631,-0.12583851415488212,0.010938404307024585,2.343440979510137
2000,5,11,2000-05-11,Neduntheevu,8.956155176034935,79.30320514928705,299.8888563189121,26.7388563189121,0.6254188240760777,0.0,0.5129345084646587,0.03521458249017029,Neutral,0.49611694432112097,9,healthy,26.7388563189121,34.880664672174994,250.48530332830066,7.830526739418211,6.662561397737106,6.8853598269745895,9.727771028906009,0.08498686165224734,0.23962385199266217,1.1960689836668132
2000,5,24,2000-05-24,Krusadai Island,9.11330142247973,79.17746719174828,300.2450366302522,27.095036630252196,-0.4900966052623951,0.0,-0.2831626195492941,-0.05848393822515818,Neutral,0.901328380512166,0,healthy,27.095036630252196,34.70868681940879,231.8972088428548,8.108271275058001,1.787646984728667,40.52193890943066,21.986431033550804,-0.2333537493191558,-0.019574150377789812,3.433511052900787
2000,5,27,2000-05-27,Krusadai Island,9.103142908948866,79.2256012108017,299.6762012363122,26.526201236312204,1.3933524063575282,0.0,0.028184361779489908,-0.2542042841804464,Neutral,0.9416772223793552,2,healthy,26.526201236312204,34.69491839030066,225.8196652941895,7.90944388996171,7.7444354576623375,17.823707845293804,23.42497387526214,0.03499106476366942,-0.26206879985921555,1.4421017540940884
2000,6,6,2000-06-06,Palk Bay North,8.785919455360093,78.49754588909893,299.8922398969792,26.742239896979243,0.8173192335523887,0.0,0.5185358969900038,-0.13110424980997132,Neutral,0.936088893442836,17,watch,26.742239896979243,34.896876113632956,245.80542944460427,8.0729417512146,8.967056181319952,41.605348469793775,10.661417375668346,0.09315255032915026,0.3279962189991921,3.133556656210695
2000,6,10,2000-06-10,Neduntheevu,9.01010621261455,79.28333045682051,300.6036028029937,27.453602802993714,0.10530291253233862,0.29750953348884057,-1.1934563380465126,-0.2564115449533413,Neutral,2.374247950376507,0,healthy,27.453602802993714,34.442316468898014,280.0,7.627948443649491,11.398291444048528,25.38340261913593,24.930038963527192,0.034248618772096284,-0.11626562428768866,2.597225359395724
2000,6,16,2000-06-16,Mannar Central,7.954004695105948,78.81454458579408,300.73490151610133,27.584901516101354,-0.5507870514788399,0.3865556415063623,-1.92399675631221,-0.08615011072857326,Neutral,1.0223179382221717,8,healthy,27.584901516101354,34.885151263617914,253.67028194859876,7.777244295832378,15.47771337302178,42.43859872536437,1.8807823492873652,-0.10635749576831349,0.3760360948671752,1.3087134352074419
2000,6,17,2000-06-17,Krusadai Island,9.081143523323396,79.21193423093159,300.47859374824657,27.32859374824659,0.8857780484026874,1.6167574511887837,-0.011619296413841962,0.042743243846733614,Neutral,1.5165140805421393,15,watch,27.32859374824659,34.66805376382469,252.45643944427349,7.8427031803235705,12.62776589969167,66.97160808112099,4.417318806503477,-0.2953284330396876,0.042099104775156715,0.24621229841474754
2000,6,17,2000-06-17,Palk Bay North,8.802145606201067,78.4937181304003,299.8465689288425,26.69656892884251,-0.46151574331077233,0.0,-0.2763293465298332,-0.15024565810614782,Neutral,1.0537640678305948,19,watch,26.69656892884251,34.40390044493567,237.90232435569865,8.167484444675292,11.607470283838278,14.374876245867576,42.538362729455436,0.09789097058230456,0.03394549170998756,3.469676874518291
2000,6,21,2000-06-21,Mannar North,8.468923978040225,78.241921126907,299.7335109919285,26.583510991928506,0.2271247096316302,0.0,-1.3647016887046517,-0.04121085939055652,Neutral,2.5801645264425708,7,healthy,26.583510991928506,34.548167385347405,280.0,7.718185995176647,7.387478439145606,48.02998106969696,42.159745870947766,-0.12843169781293112,0.44408010853719987,1.2755807848146448
2000,6,23,2000-06-23,Palk Bay North,8.796198499130673,78.50662570780352,300.3238008320257,27.173800832025734,1.2518055980180949,1.6223462996948683,1.1041232564846424,-0.19720321736093843,Neutral,1.914539991256385,0,healthy,27.173800832025734,34.6014970871336,223.42605651164752,7.971292481501813,7.4698999784260485,28.984637025362268,18.260185317836108,-0.45194572450745557,0.19847663594521064,2.9261708875263865
2000,6,25,2000-06-25,Mannar North,8.47523539570901,78.1842634227617,302.0579323220452,28.907932322045212,0.1441006149028051,0.0,1.9931906206468115,-0.11966247033271848,Neutral,2.3815795640349577,9,healthy,28.907932322045212,34.43804792297785,145.49682096402177,7.866443408186939,12.176247403276273,62.32876290905681,5.148046408265293,-0.49546514999402186,0.47940523800603013,1.787388378918111
2000,7,7,2000-07-07,Palk Bay North,8.81572143389224,78.47698686487011,300.5070343016672,27.357034301667227,0.14240296372739575,0.0,0.41933794892358006,-0.26166297067992306,Neutral,1.644263456819023,17,watch,27.357034301667227,34.599930494606944,245.67683083312184,7.589607710861056,8.346417324678129,38.51834251746253,44.76045739091411,-0.44255462167400056,-0.10901714287605574,3.0131671756526144
2000,7,7,2000-07-07,Mudaliar Point,9.219870487099199,79.10456900623353,300.456978780412,27.30697878041201,1.1575317471549589,0.8504372995829494,0.4340287333081271,-0.10179078646768552,Neutral,2.1085955916068526,6,healthy,27.30697878041201,35.1748639336912,215.80604489774822,7.988520443264747,8.573383608918473,53.94145914997699,46.584722153770606,-0.2075305579351447,0.21676248075905075,3.4749782031241567
2000,7,21,2000-07-21,Mannar South,8.187314394475134,78.93955936180573,299.4152290363816,26.26522903638164,0.0035581193164090892,0.24436754687444892,1.4304182651443744,-0.12501981745853274,Neutral,1.492433988654771,9,healthy,26.26522903638164,34.57097636523162,238.7581442737641,7.8741512723417415,10.46547221368206,49.03693748929243,15.159723861691504,-0.3845568602966417,-0.11324157649090771,0.6449274029049735
2000,8,1,2000-08-01,Neduntheevu,8.970841256018755,79.27730615825602,298.4092373903518,25.259237390351814,-0.694279602825669,0.741507604247091,-2.304807856369025,-0.25058584828573344,Neutral,2.059827286948459,8,healthy,25.259237390351814,34.6586368497615,257.2376847082235,8.253644824052943,11.92811451548478,79.56695820635908,19.03444351430958,-0.17246101088952542,0.22159513980955586,1.407889450310564
2000,8,20,2000-08-20,Mudaliar Point,9.208244710187667,79.11047129657878,300.1566503592749,27.006650359274943,-0.9746875321283727,0.0,-0.8644799204689091,-0.04558648947511185,Neutral,1.6052681761436807,2,healthy,27.006650359274943,35.0526040301552,279.31476767264,7.921253802427399,13.867197349228526,67.99158004967859,44.09769214273162,-0.20866074344230962,0.3626239276738958,0.7680446910773919
2000,8,20,2000-08-20,Mannar Central,7.981153395952197,78.82133305924032,299.9406449835769,26.790644983576897,0.9205207729049371,0.05564492716514499,2.562110493559717,0.02995336129100834,Neutral,1.648806411190678,1,healthy,26.790644983576897,34.5837194359455,227.9872860373969,7.775927790660905,7.211987428273939,53.65426242354333,37.08812783219127,-0.4582398939468952,-0.20568660944042305,2.224401497202072
2000,8,22,2000-08-22,Mannar South,8.171848133703795,79.02973205298164,301.1996142444151,28.049614244415125,-0.786464584308763,0.5907212495974916,1.7179887321739635,-0.36811444141204874,Neutral,1.9914442302395372,23,watch,28.049614244415125,34.80423631051474,175.88410126853316,7.829025140829091,12.39859705107602,54.61136728368713,47.28208610086235,0.034787164650270985,-0.10907780989490873,1.957584642055294
2000,8,23,2000-08-23,Rameswaram Deep,8.892765707358327,79.17626445527709,299.3929726627835,26.24297266278353,-1.4138790918226298,0.0,-1.1603263839870142,0.004773596060308749,Neutral,2.126850349428056,1,healthy,26.24297266278353,34.33746725220404,232.88760307830154,7.968196240432234,7.348273674269542,7.683928321454552,35.08461296461235,-0.052258146355401824,0.047801705940883954,1.8352750479235336
2000,9,2,2000-09-02,Krusadai Island,9.080954129670566,79.1910170894065,302.368688070131,29.21868807013101,0.6171677906543263,0.630620179965498,1.683772664424349,-0.1603174754876796,Neutral,2.1642838676952545,4,healthy,29.21868807013101,34.720957218469174,144.00189031620707,8.106660958586842,11.507778474320723,68.36076220752702,10.728026779149035,-0.0007839260387775271,0.06827779273078616,0.565531163540484
2000,9,6,2000-09-06,Rameswaram Deep,8.893097095137554,79.25448391760891,301.73406550605495,28.58406550605497,0.18506087396234888,0.0,3.1315636660862562,-0.2939933631966022,Neutral,1.6521322947658161,0,healthy,28.58406550605497,34.782919666525125,175.80517514680298,7.922691122371668,9.314100758667486,65.75088373909452,37.59406430692109,-0.06456450960869287,0.3971273980367505,3.195837137819779
2000,9,15,2000-09-15,Mannar South,8.190986021455045,78.9886644495439,300.5810974841613,27.43109748416134,0.13756525502096073,0.5323710215107218,1.658745798323051,-0.2121057044917023,Neutral,1.6330927941916917,7,healthy,27.43109748416134,34.578931108382854,215.97004997394916,8.106714117224486,7.399157088023707,20.846691658116765,31.656985350063042,-0.10799170022705701,0.4958932336184752,3.102418403840019
2000,9,16,2000-09-16,Palk Bay North,8.80299048353792,78.52507453894631,300.110471200121,26.96047120012105,-0.7494946751694038,0.5986191990533837,0.11938115376644087,-0.38577174738341,Neutral,1.6568489640457926,23,watch,26.96047120012105,34.58879474345848,218.58868831414907,8.176021099801329,11.05979529455085,3.018056315988794,31.264474343090246,-0.12221415208501646,-0.22232828522306308,2.417545663599229
2000,9,18,2000-09-18,Palk Bay North,8.81268631765345,78.4969360022866,300.21846200844186,27.068462008441884,-1.820758159661101,0.416172045539392,-1.227393586062584,0.1489600898214294,Neutral,1.8566388341247941,5,healthy,27.068462008441884,34.66134729503137,254.5955117697853,8.12339462461306,7.3661902827742445,38.94692810855061,31.045109681364995,-0.31765533064802565,-0.19031850759233898,2.653223858569449
2000,10,3,2000-10-03,Mannar North,8.525231420252505,78.19877717462695,301.1640379030758,28.014037903075803,-0.7380104847677146,0.0,-1.5504015179369286,-0.311065632605224,Neutral,0.7451876775480344,3,healthy,28.014037903075803,34.85339188535593,202.70474442210084,8.098794733963992,4.7641097793957865,27.486371998798262,48.575311627083764,0.0434181830338044,0.39945724664564536,0.8133536756344815
2000,10,7,2000-10-07,Krusadai Island,9.080639303311154,79.21576677953529,300.2013214027787,27.05132140277874,-1.136114186848448,0.14835088452491116,-2.80364450732331,-0.19595981778243282,Neutral,0.914983163657586,8,healthy,27.05132140277874,34.669518568304106,256.37336262928284,7.933264688662239,6.873072197122604,57.00546984732131,29.535217940661916,-0.12905129709511842,0.3687328791704772,2.249650129369645
2000,10,8,2000-10-08,Mannar South,8.202208381425013,78.98682365362197,300.3514169207416,27.20141692074162,-0.3878056648803957,1.0566090847167404,1.6293443353238048,-0.23864079159221138,Neutral,0.8683923042931594,22,watch,27.20141692074162,34.567991306322156,280.0,8.135848170363936,4.210335409754011,21.533707807907177,13.52404558019397,-0.17878314096767395,0.008138215630272339,1.7145236808084061
2000,10,8,2000-10-08,Rameswaram Deep,8.903044604215486,79.21885372113982,299.51826704075194,26.36826704075196,1.3439302646893119,0.0,2.372896518473806,-0.08158167616786582,Neutral,0.9754777104767843,4,healthy,26.36826704075196,34.588434973506125,280.0,7.962399567415794,6.580171665117388,20.24472663510456,5.931311538906129,-0.4048314178275697,0.38734810667406266,1.791691980405937
2000,10,15,2000-10-15,Rameswaram Deep,8.904139394914097,79.22631544431121,300.18095353484574,27.030953534845764,-0.6431738576097128,0.0,-0.4293958255567607,0.24036209984059131,Neutral,0.6646986508325196,8,healthy,27.030953534845764,34.56243933630776,218.3739528499233,8.121979154406183,7.512574598279032,13.925129832293845,3.370298783885832,-0.4161945108178391,-0.21572077029695158,2.4644782581724507
2000,10,22,2000-10-22,Rameswaram Deep,8.946894555543912,79.25458855199949,301.4356552449425,28.285655244942518,0.24467698366714474,0.0,0.004645712968090576,-0.2358957187343614,Neutral,0.951968803492414,40,bleached,28.285655244942518,34.68253999604102,147.7039961169599,8.101833805010342,5.807779461588791,47.747108597659185,11.737434506496196,-0.009855282094804796,0.4201638006278335,1.6877932181520154
2000,10,23,2000-10-23,Mudaliar Point,9.174407440794484,79.06161598605469,299.78195505981694,26.63195505981696,-0.544939201987339,0.9156282292549811,-2.353761779543339,-0.03966031482535792,Neutral,0.919747063236161,49,bleached,26.63195505981696,34.86000063295887,262.39589448616107,7.865518695073462,2.916486294394318,68.0811780622837,24.702239720210848,-0.33555240231302924,0.2537329867296227,1.4208093669997661
2000,10,23,2000-10-23,Krusadai Island,9.122883185163163,79.21505014292337,301.2452207616192,28.095220761619203,-1.0139729378620534,0.9648245232605484,-0.48785280669735065,-0.041384056215398646,Neutral,0.9633947264641993,5,healthy,28.095220761619203,34.85015546481082,197.51558793321874,7.93605571037113,3.776121316576055,31.083215131638948,23.9081284189498,-0.08932822717872868,-0.09669016640424377,0.8510190212974131
2000,10,27,2000-10-27,Mannar South,8.199249692181125,79.00568251214496,300.84413286661817,27.69413286661819,0.23237928748542014,1.3750538555256455,1.36611999163472,-0.17621204380313704,Neutral,0.6555299002335886,2,healthy,27.69413286661819,35.265781608906856,221.7025489860955,7.751079053560418,3.9845310992297986,71.41085476660841,31.853752015977236,-0.10728414031983546,0.34926794316140813,3.201399416753651
2000,11,6,2000-11-06,Neduntheevu,8.994478510455234,79.30000395063163,299.83056873648945,26.680568736489477,-1.1152128080525907,1.6295828979667615,0.005057122750994791,-0.014474073804135623,Neutral,0.573935667134866,0,healthy,26.680568736489477,34.71449795025961,209.44799427074219,7.763196717766223,3.048330656264854,71.93859083241072,42.769660464690894,-0.11531640201808685,0.4605626008388162,1.8115031640913755
2000,11,9,2000-11-09,Neduntheevu,9.010936020966316,79.29064629763721,301.73272070904176,28.58272070904178,-0.228565659477482,0.0,0.2479513530403368,-0.03999094595276448,Neutral,0.2718437805344306,7,healthy,28.58272070904178,34.6810209470148,202.64991333277692,7.695787118961004,4.4337136029620385,48.6024970646363,47.98324391607913,-0.23395960305598928,-0.24636864067544345,3.4153078352898785
2000,11,12,2000-11-12,Mannar North,8.514191992862418,78.17846433508915,299.82418053462555,26.674180534625577,-1.5017084026253509,1.7257189789489866,-1.9183547485170327,-0.041611481651881665,Neutral,0.36564663249901963,5,healthy,26.674180534625577,34.66499164398494,243.17897173159943,8.19421088984286,2.211164756408261,27.324810742622553,20.96900518071679,-0.008225543620015208,-0.08091150561526167,1.9984740215131698
2000,11,14,2000-11-14,Mannar Central,8.019481071538198,78.8041478477521,301.8382507906234,28.688250790623442,0.4145296218924955,0.6321368389376252,0.6041387076534144,0.0821808519407839,Neutral,0.5930911364474514,0,healthy,28.688250790623442,34.66023477092756,119.89487419766613,8.086490171262307,3.2934156558736585,76.65579590941525,27.314619207993438,-0.19904007499954451,0.48162309595884417,3.3584128767446617
2000,11,16,2000-11-16,Rameswaram Deep,8.943554242727856,79.1877775302251,299.6448952508819,26.49489525088194,-0.675419525339485,0.0,-1.2542629067271494,-0.20453490150188902,Neutral,0.24642117897779717,5,healthy,26.49489525088194,34.84210595856738,246.70928111963994,7.944755537505039,7.791376261925285,78.33146934009484,8.193227921085413,-0.4470101863166983,0.45717716039396045,2.4564659936696236
2000,11,18,2000-11-18,Mannar South,8.189838626455458,79.03447244261739,300.20802373236944,27.058023732369463,0.13292040543573566,0.5207940201439165,2.7356558644027533,-0.017436518622020447,Neutral,0.21328966475675995,13,watch,27.058023732369463,34.41299078044767,221.8904793627218,7.801878386153027,2.408633964800452,20.217986072179674,22.593183121035814,-0.30075548972756994,0.21174941493010407,1.911959073229952
2000,11,19,2000-11-19,Palk Bay North,8.778910581018518,78.53617125027078,299.68068058030934,26.530680580309365,-0.20151352920044077,1.5342958257750523,0.9028529403073949,-0.24879386884784335,Neutral,0.4348526862046026,24,watch,26.530680580309365,34.69480516017399,255.15111437053903,8.10720623012873,3.194886086389551,10.397983123141511,40.11385041650874,-0.37938256256216607,0.1250007021076563,2.7237437658564176
2000,12,12,2000-12-12,Mudaliar Point,9.208103674540972,79.06710436160036,300.17918487051264,27.029184870512665,1.0589766832076737,0.0,1.428318907558051,-0.14760180393061917,Neutral,0.2176759404036079,1,healthy,27.029184870512665,34.59447574590715,242.55732543622136,7.940080807032199,1.61308401985292,25.07617571009077,34.014910769779064,-0.2100853218485259,0.2552986226370983,1.2988954912396151
